대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
서울대학교,연합뉴스TV,'서울대 10개 만들기' 첫 단추…부산대·전남대·충남대 선정,"이재명 정부의 국정과제인 이른바 '서울대 10개 만들기'의 패키지 지원 대학에 부산대와 전남대, 충남대가... [기자] 이재명 정부의 대표 교육 공약이자 국정과제인 이른바 '서울대 10개 만들기'. 처음에는 모든...",2026-09-01 23:17,http://www.yonhapnewstv.co.kr/news/MYH20260901231629Gi6,https://n.news.naver.com/mnews/article/422/0000901816?sid=102
서울대학교,굿모닝충청,"충남대, '서울대 10개 만들기' 패키지 지원 대학 선정","교육부는 9월 1일 정부서울청사에서 2026년 '서울대 10개 만들기' 패키지 지원대학으로 충남대학교, 부산대학교, 전남대학교 등 3개 대학을 선정했다고 발표했다. 이번에 선정된 대학에는 5극3특 성장엔진(전략산업)과...",2026-09-01 22:44,https://www.goodmorningcc.com/news/articleView.html?idxno=451608,https://www.goodmorningcc.com/news/articleView.html?idxno=451608
서울대학교,GGILBO,"충남대, '서울대 10개 만들기' 패키지 지원대학 최종 선정",사진 = 충남대학교 충남대가 정부의 '서울대 10개 만들기' 패키지 지원대학에 부산대와 전남대와 함께 최종... 교육부는 1일 정부서울청사에서 이 같은 내용을 담은 '국가대표 거점국립대학 선정 결과'를 발표했다. 선정...,2026-09-01 22:26,https://www.ggilbo.com/news/articleView.html?idxno=1179068,https://www.ggilbo.com/news/articleView.html?idxno=1179068
서울대학교,아시아경제,"'서울대 10개 만들기' 지원대학 경북대 탈락…국민의힘 이인선 의원 ""정...","국민의힘 이인선(대구 수성을) 의원은 1일 ""교육부가 발표한 '서울대 10개 만들기' 국가대표 지원대학 명단에 경북대학교가 빠져 있다""며 ""대구경북이 자랑하는 최고 수준의 거점국립대가 제외됐다는 소식을 접하고, 솔직히...",2026-09-01 22:24,https://view.asiae.co.kr/article/2026090122231817162,https://n.news.naver.com/mnews/article/277/0005810507?sid=102
서울대학교,IDAEGU,서울대 10개 만들기 부산·전남·충남대부터,"최교진 교육부 장관이 1일 서울 종로구 정부서울청사에서 부산대, 충남대, 전남대를 거점국립대 패키지 지원대학으로 선정했다고 발표하고 있다. 연합뉴스이재명 정부의 핵심 교육정책인 '서울대 10개 만들기'의 패키지...",2026-09-01 22:12,https://www.idaegu.co.kr/news/articleView.html?idxno=558357,https://www.idaegu.co.kr/news/articleView.html?idxno=558357
서울대학교,KBS,"충남대, ‘서울대 10개 만들기’ 지원 대학 선정","[앵커] 충남대가 부산대, 전남대와 함께 정부의 '서울대 10개 만들기' 사업 첫 지원 대학에 선정됐습니다.... [김정겸/충남대학교 총장 : ""대덕연구단지에 있는 우수한 과학기술과 연구 역량, 그리고 중부권 핵심 산업 기반의...",2026-09-01 22:09,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8652123&ref=A,https://n.news.naver.com/mnews/article/056/0012249074?sid=102
서울대학교,KBS,서울대 10개 만들기 3곳 선정…충북대 탈락,"이재명 정부의 국정과제인 이른바 '서울대 10개 만들기'의 첫 사례로 충남대와 부산대, 전남대 등 3개 대학이 확정됐습니다. 이들 대학에는 2030년까지 교당 700억 원의 예산이 매년 투입됩니다. 이 가운데 충남대는...",2026-09-01 21:52,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8652071&ref=A,https://n.news.naver.com/mnews/article/056/0012249012?sid=102
서울대학교,KBS,경상국립대 ‘서울대 10개 만들기’ 사업 선정 탈락,"정부가 추진하는 '서울대 10개 만들기' 사업 선정에 경상국립대가 탈락했습니다. 교육부는 서울대 10개 만들기 지원대학으로 부산대와 전남대, 충남대를 선정해 앞으로 5년 동안 매년 700억 원을 지원한다고...",2026-09-01 21:51,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8652064&ref=A,https://n.news.naver.com/mnews/article/056/0012249023?sid=102
서울대학교,KBS,‘서울대 10개’에 전남대 선정…연 700억씩 지원,[리포트] 정부의 서울대 10개 만들기 정책 지원 대학으로 전남대학교가 부산대 충남대와 함께 선정됐습니다. 서울대 수준으로 육성할 지방 거점국립대 9곳 가운데 우선 지원대상으로 지정된겁니다. 교육부는 전남대가...,2026-09-01 21:51,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8652065&ref=A,https://n.news.naver.com/mnews/article/056/0012249027?sid=102
고려대학교,뉴스핌,[인사] 고려대학교,▲경영대학장 겸 경영전문대학원장 유승원 ▲과학기술대학장 겸 융합과학대학원장 겸 의용과학대학원장 서리 백승필 ▲스마트보안학부장 이상진 ▲경영전략실장 유시진,2026-09-01 21:50,https://www.newspim.com/news/view/20260901001261,https://www.newspim.com/news/view/20260901001261
서울대학교,kbc광주방송,"전남대, '서울대 10개 만들기' 견인...700억 원 확보",전남대학교가 정부의 '서울대 10개 만들기 사업' 우선 선발 대상으로 선정되면서 연간 700억 원의 지원을 받게 됐습니다. 전남대는 1일 교육부의 서울대 10개 만들기 정책을 견인할 우선 선발 거점국립대로 선정됨에...,2026-09-01 21:46,https://www.ikbc.co.kr/article/view/kbc202609010073,https://n.news.naver.com/mnews/article/660/0000116331?sid=102
서울대학교,JEONMIN,"정읍시, 3일 신종호 서울대 교수 초청 '자녀 교육' 특강",정읍시가 3일 오후 7시 시립중앙도서관에서 신종호 서울대 교육학과 교수를 초청해 '읽는 아이가 미래를 지배한다' 주제로 자녀 교육 특강을 연다. 이번 특강은 인공지능 기술의 발달로 누구나 지식과 정보를 손쉽게 얻을...,2026-09-01 21:44,http://www.jeonmin.co.kr/news/articleView.html?idxno=446210,http://www.jeonmin.co.kr/news/articleView.html?idxno=446210
서울대학교,KBS,‘서울대 10개 만들기’ 전북대 탈락…전북 삼중소외 더 고착화하나,"[앵커] 정부가 '서울대 10개 만들기' 패키지 지원 대학 3개를 발표했는데, 결국 전북대학교가 빠졌습니다. 지역 균형 성장이라는 정부의 정책 기조에도 전북이 또 후순위로 밀렸다는 목소리가 큽니다. 오중호 기자가...",2026-09-01 21:42,https://news.kbs.co.kr/news/pc/view/view.do?ncd=8652025&ref=A,https://n.news.naver.com/mnews/article/056/0012248979?sid=102
서울대학교,광주일보,전남대 ‘서울대 10개 만들기’ 선정…연간 700억 지원,전남대가 정부의 ‘서울대 10개 만들기’ 패키지 지원대학에 선정돼 서남권 반도체·에너지·인공지능(AI) 인재 양성의 핵심 거점으로 육성된다. 교육부는 1일 국토공간 대전환 범정부 추진협의회에서 전남대와...,2026-09-01 21:42,http://www.kwangju.co.kr/article.php?aid=1788266400802922021,http://www.kwangju.co.kr/article.php?aid=1788266400802922021
고려대학교,메디컬월드뉴스,"[9월 1일 병원계 이모저모③]고려대구로병원, 아주대병원, 이대목동병원...","◆고려대구로병원, AI 활용 넘어 ‘직접 개발’로…직원 주도 혁신 본격화 고려대학교 구로병원(병원장 민병욱)이 병원 구성원이 인공지능(AI)을 직접 배우고, 자신의 업무에서 발견한 문제를 디지털 서비스로...",2026-09-01 21:40,https://medicalworldnews.co.kr/news/view.php?idx=1510976984,https://medicalworldnews.co.kr/news/view.php?idx=1510976984
고려대학교,이뉴스투데이,"[고려대 소식] 고려대 언어정보연구소, 일본 도호쿠대와 '인간중심 언어...","기대 고려대학교(총장 김동원) 화공생명공학과/KU-KIST융합대학원 조진한 교수, 대구경북과학기술원(DGIST) 고용민 연구원, 한양대학교 에너지바이오학과 김병현 교수 공동 연구팀이 고에너지 리간드를 활용해...",2026-09-01 21:38,http://www.enewstoday.co.kr/news/articleView.html?idxno=2465535,http://www.enewstoday.co.kr/news/articleView.html?idxno=2465535
서울대학교,JTV,전북대 '서울대 10개' 탈락···추가 선정도 '불투명',"전북대학교가 정부의 핵심 교육정책인 '서울대 10개 만들기' 우선 지원 대학 선정에서 탈락했습니다. 당초 모든 거점국립대를 육성한다는 구상과 달리 전남대와 충남대, 부산대 등 세 곳만 우선 선정한 건데요. 구체적인...",2026-09-01 21:30,https://jtv.co.kr/news/article.php?id=70884,https://jtv.co.kr/news/article.php?id=70884
연세대학교,파이낸셜뉴스,한·일·대만 양자컴퓨팅 '동맹'… 연세대·게이오대·대만대 머리 맞댔...,"글로벌 기술 패권의 핵심 승부처로 떠오른 양자컴퓨팅 분야에서 한국, 일본, 대만의 대표 명문 대학들이 국경을 넘어 연구 역량을 모으고 있다. 1일 연세대학교에 따르면, 연세대 양자정보기술연구원은 일본 게이오대...",2026-09-01 21:24,https://www.fnnews.com/news/202609012121314534,https://n.news.naver.com/mnews/article/014/0005569622?sid=102
서울대학교,경향신문,‘서울대 10개 만들기’ 첫 주자는 부산대·전남대·충남대,최교진 교육부 장관은 1일 정부서울청사에서 ‘지역성장을 견인할 국가대표 거점국립대 선정 결과’를 발표했다. ‘서울대 10개 만들기’는 당초 서울대를 제외한 9개 거점국립대의 학생 1인당 교육비를 서울대...,2026-09-01 21:18,https://www.khan.co.kr/article/202609012118025,https://n.news.naver.com/mnews/article/032/0003467851?sid=102
서울대학교,TBC,"경북대, '서울대 10개 만들기 사업' 탈락","경북대학교가 정부의 거점국립대 집중 육성 사업인 '서울대 10개 만들기 패키지 지원대학' 에서 탈락했습니다. 부산대와 전남대, 충남대가 선정됐고 경북대는 모바일AI공학전공 확대와 피지컬AI 융합 단과대학 신설 등을...",2026-09-01 21:18,https://www.tbc.co.kr/news/view?pno=20260901173128AE04912&id=210564,https://www.tbc.co.kr/news/view?pno=20260901173128AE04912&id=210564
고려대학교,파이낸셜뉴스,"AI 한계, 뇌과학으로 푼다… 고려대·도호쿠대, 차세대 언어지능 연구 ...",고려대학교가 일본 도호쿠대학교와 손잡고 언어학과 뇌과학을 융합한 차세대 인공지능(AI) 기술 개발에 나선다. 방대한 데이터 학습에 의존하는 기존 거대언어모델(LLM)의 한계를 뛰어넘어 인간처럼 생각하고 소통하는...,2026-09-01 21:14,https://www.fnnews.com/news/202609012112132860,https://n.news.naver.com/mnews/article/014/0005569619?sid=102
서울대학교,NEWSCJ,부산·전남·충남대 '서울대 10개 만들기' 첫발… 2030년까지 4000억 추가...,"정부 국정과제인 '서울대 10개 만들기'를 견인할 핵심 패키지 지원대학으로 부산대학교와 전남대학교, 충남대학교가 최종 선정됐다. 교육부는 1일 정부서울청사에서 브리핑을 열고 '지역성장을 견인할 국가대표...",2026-09-01 21:00,https://www.newscj.com/news/articleView.html?idxno=3429386,https://www.newscj.com/news/articleView.html?idxno=3429386
서울대학교,TJB,"""충남대, 서울대 10개 선봉""""..5년간 3,500억 지원",서울지사에서 이재곤 기자입니다. 【 기자 】 충남대가 정부의 핵심 대학 정책인 '서울대 10개 만들기'를 이끌 국가대표 거점국립대에 선정됐습니다. 전국 9개 거점국립대 가운데 올해 우선 지원 대상으로 선정된 곳은...,2026-09-01 20:54,http://www.tjb.co.kr/sub0301/bodo/view/id/103085,http://www.tjb.co.kr/sub0301/bodo/view/id/103085
서울대학교,GOKOREA,"""서울대 10개 만들기, 국립대 서열화 우려 커져""","전국국공립대학교수노동조합은 최근 정부가 부산대, 전남대, 충남대를 '서울대 10개 만들기' 프로젝트의 우선 지원 대상으로 선정한 것에 대해 공식 입장을 밝혔다. 이들은 선정 자체에 반대하지는 않지만, 이러한 조치가...",2026-09-01 20:40,https://www.gokorea.kr/news/articleView.html?idxno=876869,https://www.gokorea.kr/news/articleView.html?idxno=876869
서울대학교,KJMBC,"전남대, '서울대 10개 만들기' 대학 선정","전남대학교가 교육부 핵심 정책인 '서울대 10개 만들기'를 견인할 거점국립대로 선정됐습니다. 교육부는 '서울대 10개 만들기' 패키지 지원대학으로 전남대와 부산대, 그리고 충남대 등 3곳을 선정했다고 밝혔습니다....",2026-09-01 20:40,https://kjmbc.co.kr/NewsArticle/1534956,https://kjmbc.co.kr/NewsArticle/1534956
고려대학교,메디컬월드뉴스,"[9월 1일 병원계 이모저모②]강원대, 경북대병원, 고려대, 을지대의료원...","고려대학교 의과대학은 그 소중한 교육적 유산을 바탕으로 더 나은 의학교육을 만들어 가겠다”고 말했다. ◆을지대의료원, 통합 디지털 병리 시스템 구축…‘스마트 협진 생태계’ 조성 창립 70주년을 맞은 을지대학교...",2026-09-01 20:40,https://medicalworldnews.co.kr/news/view.php?idx=1510976983,https://medicalworldnews.co.kr/news/view.php?idx=1510976983
서울대학교,NGONEWS,"""서울대 10개라더니 3곳에 집중""…부산대·전남대·충남대 '국가대표 거...",경쟁력과 대학 교육·연구의 실질적인 변화로 이어지느냐에 달렸다는 평가다. 전국 거점국립대의 경쟁력을 함께 끌어올리겠다는 당초 '서울대 10개 만들기' 구상이 3개 대학 집중지원으로 출발한 만큼 향후 추가 선정...,2026-09-01 20:38,https://www.ngonews.kr/news/articleView.html?idxno=236946,https://www.ngonews.kr/news/articleView.html?idxno=236946
서울대학교,뉴시스,"민주당 대전시당 ""충남대 '서울대 10개 만들기’ 선정 환영""","더불어민주당 대전시당은 1일 충남대가 '서울대 10개 만들기' 패키지 지원대학으로 선정된 데 대해 크게... 한편 교육부는 이날 올해 '서울대 10개 만들기' 패키지 지원대학으로 충남대를 비롯해 부산대, 전남대를...",2026-09-01 20:36,https://www.newsis.com/view/NISX20260901_0003772229,https://n.news.naver.com/mnews/article/003/0014162673?sid=102
서울대학교,BUSINESSPOST,"부산대·전남대·충남대 '서울대 10개 만들기' 프로젝트에 뽑혀, 국공립...",충남대학교를 선정했다. 전국국공립대교수노동조합은 '서열화'를 우려하며 즉각 반발했다. 최교진 교육부 장관이 1일 정부서울청사에서 '서울대 10개 만들기' 지원대학을 발표하고 있다.  교육부는 1일 '2026년...,2026-09-01 20:20,https://www.businesspost.co.kr/BP?command=article_view&num=446158,https://www.businesspost.co.kr/BP?command=article_view&num=446158
서울대학교,국제신문,부산대 ‘서울대 10개 만들기’ 견인…산업혁신 거점(종합),거점국립대 패키지 지원 사업은 이재명 정부의 핵심 교육 국정과제인 ‘서울대 10개 만들기’ 구상을 구체화하기 위한 핵심 사업이다. 앞서 정부는 수도권 초과밀화와 지역 불균형 해소를 위한 서울대 10개 만들기를...,2026-09-01 20:15,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0300&key=20260902.22001000411,https://n.news.naver.com/mnews/article/658/0000154233?sid=102
서울대학교,아이뉴스24,"충북대, ‘서울대 10개 만들기’ 고배","교육부(장관 최교진)는 1일 정부서울청사에서 2026년 ‘서울대 10개 만들기’ 패키지 지원대학(이하 지원대학)으로 부산대학교와 전남대학교, 충남대학교가 선정됐다고 밝혔다. 이들 대학에는 5극3특 성장엔진(전략산업)...",2026-09-01 20:12,http://www.inews24.com/view/2000778,https://n.news.naver.com/mnews/article/031/0001054466?sid=102
서울대학교,뉴스티앤티,"충남대, '서울대 10개 만들기' 지원대학 선정…중부권 성장엔진 육성",충남대학교가 정부의 '서울대 10개 만들기' 정책을 구체화한 '지역 성장을 견인할 국가대표 거점국립대학... ◆ KAIST·출연연·기업 연계해 중부권 성장엔진 육성 교육부는 1일 정부서울청사에서 2026년 '서울대 10개...,2026-09-01 20:10,https://www.newstnt.com/news/articleView.html?idxno=716146,https://www.newstnt.com/news/articleView.html?idxno=716146
서울대학교,MBN,'서울대 10개 만들기' 3곳 선정…부산·전남·충남대,"이재명 정부의 국정과제인 이른바 '서울대 10개 만들기'의 패키지 지원대학에 부산대와 전남대, 충남대가... 최교진 교육부 장관은 오늘(1일) 정부서울청사에서 열린 '지역성장을 견인할 국가대표 거점국립대 선정 결과...",2026-09-01 19:57,http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=5216304,https://n.news.naver.com/mnews/article/057/0001966730?sid=102
고려대학교,더퍼스트미디어,"고대 구로병원, 직원 126명 AI 교육…30개 팀이 현장 서비스 직접 개발","▲고려대학교 구로병원 직원들 ai 1대1 멘토링 고려대학교 구로병원이 의료진과 간호사, 행정·연구 인력 등 직원들이 직접 인공지능(AI)을 활용해 업무 개선 서비스를 개발하는 프로그램을 운영하고 있다. 고대...",2026-09-01 19:56,http://www.thefirstmedia.net/news/articleView.html?idxno=207503,http://www.thefirstmedia.net/news/articleView.html?idxno=207503
고려대학교,더퍼스트미디어,"""AI 사용법 넘어 협업법 가르쳐야""… 고려대 연구팀, AI 의학교육 방향...",고려대학교 안암병원 정신건강의학과 조철현 교수와 고려대 의과대학 의학교육학교실 이영미 교수 연구팀은 AI가 의료진의 의사결정에 영향을 미치는 상황을 고려한 새로운 의학교육 체계가 필요하다는 내용의...,2026-09-01 19:56,http://www.thefirstmedia.net/news/articleView.html?idxno=207514,http://www.thefirstmedia.net/news/articleView.html?idxno=207514
고려대학교,더퍼스트미디어,"고려대 의대 권영주·김재선·김철용·조성원 교수 정년퇴임…""정년퇴임...","정년퇴임식은 지난달 31일 고려대 의과대학 본관 유광사홀에서 열렸으며 가족과 교직원 등 100여 명이 참석했다. 행사에서는 윤을식 고려대 의무부총장 겸 의료원장의 식사와 윤형선 의대 교우회장의 축사, 편성범...",2026-09-01 19:56,http://www.thefirstmedia.net/news/articleView.html?idxno=207507,http://www.thefirstmedia.net/news/articleView.html?idxno=207507
고려대학교,더퍼스트미디어,"""허벅지보다 팔 안쪽 피부 이식했더니""…고려대 연구팀 분석, 흉터 색·...","유희진 고려대 안산병원 성형외과 교수는 ""두경부암 수술에서는 암을 제거한 부위를 재건하는 것뿐 아니라 조직을 채취한 부위의 회복과 미용적 결과도 함께 고려해야 한다""며 ""위팔 안쪽 전층피부이식이...",2026-09-01 19:56,http://www.thefirstmedia.net/news/articleView.html?idxno=207498,http://www.thefirstmedia.net/news/articleView.html?idxno=207498
서울대학교,CCTIMES,`서울대 10개 만들기'마저 탈락 … 충북대 `사면초가',충북대 제공 충북대학교가 특성화지방대학(글로컬대학) 퇴출 위기에 이어 `서울대 10개 만들기' 사업 선정도 무위에 그치는 등 잇따른 악재에 휩싸였다. 교육부는 1일 이재명 정부의 국정과제인 서울대 10개 만들기...,2026-09-01 19:52,http://www.cctimes.kr/news/articleView.html?idxno=924911,http://www.cctimes.kr/news/articleView.html?idxno=924911
서울대학교,쿠키뉴스,"부산·전남·충남대, ‘서울대 10개 만들기’ 첫 주자…올해 700억원씩 ...","쿠키뉴스=김미경 기자 | 부산대학교와 전남대학교, 충남대학교가 이재명 정부의 국정과제인 이른바... 교육부는 1일 정부서울청사에서 브리핑을 열고 ‘2026년 서울대 10개 만들기’ 패키지 지원대학으로 부산대·전남대...",2026-09-01 19:48,https://www.kukinews.com/article/view/kuk202609010221,https://www.kukinews.com/article/view/kuk202609010221
서울대학교,신아일보,'서울대 10개 만들기' 부산대·전남대·충남대 선정…4000억 추가 지원,"이재명 정부의 '서울대 10개 만들기' 우선 지원 대학으로 부산대, 전남대, 충남대가 선정됐다. 교육부는 1일 정부서울청사에서 '지역성장을 견인할 국가대표 거점국립대 선정 결과'를 발표하고 부산대·전남대·충남대를...",2026-09-01 19:44,https://www.shinailbo.co.kr/news/articleView.html?idxno=5057437,https://www.shinailbo.co.kr/news/articleView.html?idxno=5057437
