대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
고려대학교,바스켓코리아,"[대학리그] ‘얼리 엔트리 선언’ 고려대 심주언, 상명대전에서 보여준...",고려대학교는 15일 상명대학교 천안캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 남대부 정규리그에서 상명대학교를 80-67로 꺾었다. 14승 3패를 기록했다. 1위 중앙대학교(15승 2패)와 1게임 차다. 고려대는 2026시즌...,2026-09-15 18:30,https://basketkorea.com/news/newsview.php?ncode=1065600741039729,https://m.sports.naver.com/basketball/article/351/0000088229
고려대학교,점프볼,"‘외곽포 폭발’ 양종윤·김정현 다니엘 나란히 3점슛 5개…고려대, 상...",고려대는 15일 상명대 체육관에서 열린 2026 KUSF 대학농구 U-리그 상명대와의 맞대결에서 80-67로 승리했다. 시즌 전적 14승 3패로 3연승을 달렸다. 1위 중앙대(15승 2패)와 승차도 줄였다. 고려대는 나란히 3점슛 5개를...,2026-09-15 18:24,https://m.sports.naver.com/basketball/article/065/0000301613,https://m.sports.naver.com/basketball/article/065/0000301613
서울대학교,GNDOMIN,경상국립대 교수회 '서울대 10개 만들기' 3개 대학 집중 지원 재검토 촉...,"경상국립대(총장 권진회) 교수회가 정부의 '서울대 10개 만들기' 정책이 특정 3개 대학 중심의 패키지... 교수회는 ""'서울대 10개 만들기'가 진정한 국가균형발전 정책이라면 선택받은 소수의 대학만을 키우는 정책이어서는...",2026-09-15 18:09,http://www.gndomin.com/news/articleView.html?idxno=489514,http://www.gndomin.com/news/articleView.html?idxno=489514
서울대학교,교수신문,"민주당도 서울대 10개 ""후속 선정"" 촉구…김민석 대표에 결의문 전달",더불어민주당도 서울대 10개 만들기 '후속 선정'을 촉구하고 나섰다. 교육부 평가에서 제외된 경북대를 후속... 만큼 서울대 10개 만들기 후속 선정을 둘러싼 지역 정치권의 요구가 내년도 정책에 반영될지 주목된다. 박형룡...,2026-09-15 18:08,https://www.kyosu.net/news/articleView.html?idxno=210314,https://www.kyosu.net/news/articleView.html?idxno=210314
서울대학교,뉴스엔,"‘서울대 출신’ 김신록, 우아함이 흘러넘쳐",김신록이 다채로운 감성을 선보였다. 배우 김신록은 최근 한섬 브랜드 ‘랑방컬렉션(LANVIN COLLECTION)’ 신규 캠페인 화보 촬영장 비하인드 사진을 소속사 저스트 엔터테인먼트 공식 X계정 아티클을 통해 공개했다. 공개된...,2026-09-15 18:03,https://www.newsen.com/news_view.php?uid=202609151750011910,https://m.entertain.naver.com/article/609/0001169390
서울대학교,더팩트,"민주당 대구시당, 당 지도부에 '서울대 10개 만들기' 경북대 추가 선정...","중요"" '서울대 10개 만들기' 사업의 경북대 탈락과 관련해 박형룡 더불어민주당 대구시당 위원장은 15일 김민석 대표에게 대구시당에서 채택한 '경북대 후속 선정 요청 결의문'을 전달했다. 박 위원장은 이날 서울 여의도...",2026-09-15 18:00,https://news.tf.co.kr/read/national/2366320.htm,https://n.news.naver.com/mnews/article/629/0000534111?sid=102
서울대학교,BREAKNEWS,"민주당 대구시당, “경북대 ‘서울대 10개 만들기’ 후속선정 시급”…...","더불어민주당 대구시당이 교육부의 ‘서울대 10개 만들기’ 1차 선정에서 경북대가 제외된 데 대해, 후속 선정의 필요성을 당 지도부에 공식적으로 요청했다....",2026-09-15 17:44,http://www.breaknews.com/1236748,http://www.breaknews.com/1236748
고려대학교,바스켓코리아,"[대학리그] 상명대 꺾은 고려대, 1위 중앙대와 1게임 차 … 광주대, 1위...",고려대학교는 15일 상명대학교 천안캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 남대부 정규리그에서 상명대학교를 80-67로 꺾었다. 14승 3패를 기록했다. 1위 중앙대학교(15승 2패)와 1게임 차다. 고려대는 이동근...,2026-09-15 17:38,https://basketkorea.com/news/newsview.php?ncode=1065600633559516,https://m.sports.naver.com/basketball/article/351/0000088227
서울대학교,노컷뉴스,"대구 민주당, 당대표에 경북대 '서울대 10개' 후속 선정 요청",더불어민주당 대구시당이 교육부의 '서울대 10개 만들기' 1차 선정에서 제외된 경북대학교의 후속 선정을 당 지도부에 요청했다. 박형룡 민주당 대구시당위원장은 15일 열린 민주당 전국 시·도당위원장 연석회의에서...,2026-09-15 17:18,https://www.nocutnews.co.kr/news/6578608?utm_source=naver&utm_medium=article&utm_campaign=20260915051708,https://n.news.naver.com/mnews/article/079/0004189670?sid=102
서울대학교,동아사이언스,"[의학바이오게시판] 스트레이 키즈 필릭스, 생일 맞아 서울대어린이병...","필릭스는 서울대어린이병원과 삼성서울병원에 각각 1억원, 사단법인 북스인터내셔널과 유니세프 한국위원회에 각각 5000만원을 기부했다. 필릭스는 ""많은 아이들의 하루가 걱정 대신 맑은 희망으로 가득했으면 좋겠다""며...",2026-09-15 17:17,https://www.dongascience.com/news/view/79924,https://n.news.naver.com/mnews/article/584/0000039337?sid=105
서울대학교,베리타스알파,[단독] 2026 ARWU분야별 공학순위 서울대 25개분야 중 '8개 톱'.. KAIST 고...,"지난해 49위로 국내 톱이던 서울대는 76-100위로 밀려나며 KAIST에 자리를 내줬다. 이어 한양대 부산대 각 101-150위, 서울과기대 연세대 각 151-200위, 고려대 경북대 포스텍 성균관대 각 201-300위, 중앙대 영남대 각...",2026-09-15 17:02,https://www.veritas-a.com/news/articleView.html?idxno=628061,https://www.veritas-a.com/news/articleView.html?idxno=628061
고려대학교,TV조선,"박홍근, 고려대 특강서 ""대학이 기숙사용 건물 사면 세제지원 검토""",앞서 TV조선은 지난 5월 대학생 주거문제에 대한 3부작 기획보도 과정에서 김세용 고려대 건축학과 교수에게 자문을 구했는데 김 교수가 같은 주장을 한 바 있다. 김 교수는 TV조선과의 인터뷰에서...,2026-09-15 16:47,https://news.tvchosun.com/site/data/html_dir/2026/09/15/2026091590194.html,https://n.news.naver.com/mnews/article/448/0000639518?sid=101
서울대학교,KYONGBUK,[사설] '서울대 10개 만들기'에 경북대도 신속 지정을,정부의 '서울대 10개 만들기' 정책이 대학 입시 판도에 벌써 영향을 미치고 있다. 2027학년도 수시모집에서 우선 지원 대학으로 선정된 부산대·전남대·충남대의 지원자는 9만9883명으로 전년보다 11.6%나 늘었다. 모집 인원...,2026-09-15 16:30,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4084285,https://www.kyongbuk.co.kr/news/articleView.html?idxno=4084285
고려대학교,한국강사신문,"고양시, 고려대 이광렬 교수 초청 '사춘기, 과학으로 풀다' 부모교육 특...","이번 강연에는 고려대학교 화학과 이광렬 교수가 강사로 나서 청소년기의 신체·정서적 변화를 과학적 관점에서 설명했다. 부모들이 사춘기 자녀의 행동을 보다 깊이 이해하고, 성장 과정에 맞는 지원과 소통을 할 수...",2026-09-15 16:29,https://www.lecturernews.com/news/articleView.html?idxno=210634,https://www.lecturernews.com/news/articleView.html?idxno=210634
고려대학교,메디파나뉴스,"고대안암병원 김재우 전공의, '최우수 임상연구상' 수상","이번 연구는 한국연구재단 우수신진연구 사업의 지원을 받아 진행됐으며, 고려대 안암병원 순환기내과 조동혁 교수와 고려대 의과대학 생화학분자생물학교실 남기훈 교수가 지도 교수로 참여했다. 최우수상을 거머쥔...",2026-09-15 16:26,https://www.medipana.com/news/articleView.html?idxno=417671,https://www.medipana.com/news/articleView.html?idxno=417671
고려대학교,중앙일보,"고려대 학생팀 ‘리필로드’, 다회용컵 순환 시스템으로 대상",고려대학교 학생팀 ‘리필로드’가 교내 다회용컵 순환 시스템을 구축한 성과로 9월 10일 열린 제4회... 고려대에 따르면 이를 통해 줄인 온실가스는 약 255.8㎏(CO₂-eq)으로 집계됐다. 한국환경공단 전력 배출계수를...,2026-09-15 16:20,https://www.joongang.co.kr/article/25462041,https://n.news.naver.com/mnews/article/025/0003551537?sid=102
서울대학교,CNB저널,"영등포구, 서울대학교 교수진을 강사로 초청, 릴레이 특강 '영등포 지식...","문화경제 | CNB저널 | 씨앤비저널 서울 영등포구(구청장 조유진)가 서울대학교 교수진을 강사로 초청, 릴레이 특강 '영등포 지식人'을 운영한다. '영등포 지식人'은 영등포구가 서울대 평생교육원과 맺은 업무협약을...",2026-09-15 16:16,https://www.cnbizm.com/news/articleView.html?idxno=315229,https://www.cnbizm.com/news/articleView.html?idxno=315229
연세대학교,중앙일보,"서강대·연세대, 외국인 대학원생 공동 한국어교육 운영","서강대학교와 연세대학교, 서울글로벌센터가 이공계 외국인 대학원생의 한국어 역량 강화를 위한 ‘서강-연세 TOPIK 하계 특강’을 운영했다. 이번 프로그램은 6월 25일부터 8월 18일까지 약 8주간 주 2회씩 총 16차시...",2026-09-15 16:00,https://www.joongang.co.kr/article/25462029,https://n.news.naver.com/mnews/article/025/0003551526?sid=102
연세대학교,머니투데이,"'연세대 다녔던' 안젤리나 졸리 아들, 父 피트 성 삭제 ""개명 승인""",한편 매덕스는 2019년 연세대학교 언더우드국제대학(UIC) 생명공학과에 입학해 화제를 모았다. 그는 2020년 코로나19 팬데믹 기간 동안 휴학하고 미국으로 돌아갔다. 2021년 휴학을 신청한 후 복학하지 않았다.,2026-09-15 15:59,https://www.mt.co.kr/society/2026/09/15/2026091515131122671,https://n.news.naver.com/mnews/article/008/0005414068?sid=102
연세대학교,TV조선,"연세대, 10월 '외국인 한글백일장'…34년간 4만명 참여",연세대학교 언어연구교육원 한국어학당이 오는 10월 7일 연세대 한국어학당 대강당에서 ‘제32회 외국인 한글백일장’을 연다. 외국인 한글백일장은 국내에 거주하는 외국인들이 한국어로 글을 쓰며 한글과 한국어...,2026-09-15 15:55,https://news.tvchosun.com/site/data/html_dir/2026/09/15/2026091590175.html,https://n.news.naver.com/mnews/article/448/0000639499?sid=101
고려대학교,뉴스티앤티,"고려대 장길수 공과대학장, 연구동 건립에 1억원 기부",고려대는 장길수 공과대학장(전기 86)이 지난 14일 '연구동 건축기금'으로 1억원을 전달했다고 15일 밝혔다.... 장 학장은 고려대 전기공학과를 졸업하고 미국 아이오와주립대학교에서 박사학위를 취득한 뒤 2000년부터...,2026-09-15 15:50,https://www.newstnt.com/news/articleView.html?idxno=718398,https://www.newstnt.com/news/articleView.html?idxno=718398
연세대학교,SIMINILBO,"누비랩·연세대, 영유아 급식 기록 13만6517건 분석 결과 발표",누비랩(대표 김대훈)은 연세대학교 식품영양학과 함선옥 교수팀과 ‘냠냠키즈’ 운영 과정에서 수집한... 함선옥 연세대학교 식품영양학과 교수는 “이번 연구는 AI 푸드스캐너를 통해 13만 건이 넘는 실제 급식...,2026-09-15 15:36,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288929234725,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160288929234725
고려대학교,파이낸셜뉴스,"고려대 공대학장, 연구동 건립에 사재 1억 쾌척",고려대학교는 장길수 공과대학장이 지난 14일 서울 성북구 고려대 본관에서 연구동 건축기금 1억원을 전달했다고 15일 밝혔다. 이번 기부는 사립대 공학 연구 현장의 인프라 부족 문제를 환기하고 사회 각계의 공대 투자를...,2026-09-15 15:28,https://www.fnnews.com/news/202609151525384822,https://n.news.naver.com/mnews/article/014/0005576124?sid=102
연세대학교,에듀동아,"누비랩-연세대, 영유아 급식 13만 건 AI 분석…""편식 줄고 식사량은 증가...","AI 푸드테크 기업 누비랩이 연세대학교 식품영양학과 연구팀과 함께 영유아 급식 데이터를 분석한 연구... 연구책임자인 함선옥 연세대학교 식품영양학과 교수는 ""영유아의 실제 섭취량을 장기간 추적하기 위해 직접...",2026-09-15 15:24,https://edu.donga.com/news/articleView.html?idxno=111970,https://edu.donga.com/news/articleView.html?idxno=111970
서울대학교,라포르시안,"스트레이 키즈 필릭스, 서울대어린이병원에 1억 기부","필릭스는 서울대어린이병원과 삼성서울병원에 각각 1억 원, 사단법인 북스인터내셔널과 유니세프 한국위원회에 각각 5000만 원을 기부했다. 필릭스는 2025년에도 생일을 맞아 소아청소년 환아 치료비와 가족돌봄아동 지원...",2026-09-15 15:22,https://www.rapportian.com/news/articleView.html?idxno=240373,https://www.rapportian.com/news/articleView.html?idxno=240373
서울대학교,LGHELLOVISION,평창 '그린바이오 거점' 배경엔 서울대,평창이 그린바이오 거점으로 주목받는 배경에는 지역에서 농생명 분야의 연구 기반을 쌓아온 서울대학교... 이곳은 서울대학교 평창캠퍼스 공동기기센터. 천연물에 생명과학 기술을 더해 새로운 소재와 제품을 만드는...,2026-09-15 15:08,http://news.lghellovision.net/news/articleView.html?idxno=555118,http://news.lghellovision.net/news/articleView.html?idxno=555118
서울대학교,서울신문,"스트레이 키즈 필릭스, 15일 생일 맞아 삼성서울·서울대어린이병원에 ...",JYP엔터테인먼트 소속 그룹 스트레이 키즈(Stray Kids)의 멤버 필릭스가 15일 본인의 생일을 맞아 삼성서울병원과 서울대어린이병원에 각각 1억 원을 기부했다. 또한 사단법인 북스인터내셔널과 유니세프 한국위원회에...,2026-09-15 15:07,https://www.seoul.co.kr/news/society/health-welfare/2026/09/15/20260915500167?wlog_tag3=naver,https://n.news.naver.com/mnews/article/081/0003680421?sid=102
서울대학교,OSEN,"‘서울대→SBS 기자 출신’ 안현모, 강호동·전현무·장도연과 한솥밥 ...",안현모는 서울대학교 언어학과를 졸업한 뒤 한국외국어대학교 통번역대학원 국제회의통역 석사를 취득했다. SBS 기자를 거쳐 통역사 및 방송인으로 활동 중이다. SM C&C와 손을 잡은 안현모는 방송을 비롯해 다양한...,2026-09-15 14:54,http://www.osen.co.kr/article/G1112875813,https://m.entertain.naver.com/article/109/0005606751
서울대학교,매일경제,"스트레이 키즈 필릭스, 생일 맞아 3억 쾌척…삼성서울병원·서울대어린...",15일 삼성서울병원과 서울대어린이병원에 따르면 필릭스는 이날 자신의 생일을 기념해 두 병원에 각각 1억원의 후원금을 전달했다. 이와 함께 사단법인 북스인터내셔널과 유니세프 한국위원회에도 각각 5000만원을...,2026-09-15 14:51,https://www.mk.co.kr/article/12153109,https://n.news.naver.com/mnews/article/009/0005735465?sid=103
서울대학교,코메디닷컴,"스트레이 키즈 필릭스, 생일 맞아 서울대어린이병원·삼성서울병원에 각...",그룹 스트레이 키즈(Stray Kids) 멤버 필릭스가 생일을 맞아 저소득층 환아들의 치료를 돕기 위해 서울대어린이병원과 삼성서울병원에 각 1억 원을 기부했다. 서울대어린이병원과 삼성서울병원은 필릭스가 생일(9월 15일)을...,2026-09-15 14:46,https://kormedi.com/?p=2866992,https://n.news.naver.com/mnews/article/296/0000104881?sid=103
고려대학교,CNB저널,"장길수 고려대 공과대학장, 연구동 건축기금 1억원 기부","이번 기부식은 14일 오후 2시 30분 고려대 본관 1층 총장실에서 진행됐으며, 고려대 장길수 공과대학장과 김동원 총장, 신호정 대외협력처장이 참석했다. 한편, 고려대는 14일 AI를 활용한 대학 교육과 청년 창업의 변화를...",2026-09-15 14:44,https://www.cnbizm.com/news/articleView.html?idxno=315178,https://www.cnbizm.com/news/articleView.html?idxno=315178
서울대학교,경남도민일보,"경상국립대 교수회, '서울대 10개' 전면 재검토 촉구",경상국립대학교 교수회가 정부의 '서울대 10개 만들기' 정책이 특정 3개 대학 중심 일괄(패키지) 지원으로 변질되고 있다고 비판하며 정책 전면 재검토와 9개 거점국립대 균형 육성 방안을 촉구하고 나섰다. 경상국립대...,2026-09-15 14:32,https://www.idomin.com/news/articleView.html?idxno=2014972,https://www.idomin.com/news/articleView.html?idxno=2014972
고려대학교,에듀동아,"고려대 장길수 공과대학장, 연구동 건축기금 1억 원 기부","한편, 장길수 공과대학장은 고려대 전기공학과를 졸업하고 미국 아이오와주립대학교에서 박사학위를 취득한 뒤 2000년부터 고려대 교수로 재직 중이다. 전력계통 분야의 전문가로 한국공학한림원 정회원, CIGRE...",2026-09-15 14:28,https://edu.donga.com/news/articleView.html?idxno=111961,https://edu.donga.com/news/articleView.html?idxno=111961
연세대학교,파이낸셜뉴스,'가갸날' 100주년 맞아 연세대서 외국인 한글 실력 겨룬다,연세대학교 언어연구교육원 한국어학당은 오는 10월 7일 연세대 한국어학당 대강당에서 제32회 외국인... 이번 대회는 국내 대학에 재학 중인 유학생뿐만 아니라 외국인 근로자와 다문화 결혼이민자 등 국내에 머무는...,2026-09-15 14:23,https://www.fnnews.com/news/202609151420088992,https://n.news.naver.com/mnews/article/014/0005576053?sid=102
연세대학교,에듀동아,"연세대 한국어학당, 제32회 외국인 한글백일장 개최",연세대학교 언어연구교육원(원장 이석재) 한국어학당은 오는 10월 7일(수) 연세대 한국어학당 대강당에서 '제32회 외국인 한글백일장'을 개최한다. 이번 대회에는 국내에 거주하는 외국인들이 참여해 한국어 실력을...,2026-09-15 14:08,https://edu.donga.com/news/articleView.html?idxno=111951,https://edu.donga.com/news/articleView.html?idxno=111951
고려대학교,스마트경제,"""국가 경쟁력, 공학에 달렸다""…장길수 고려대 공학대학장, 고려대에 사...",한편 1억원의 기부금을 선뜻 기탁하며 귀감이 된 장길수 공과대학장은 고려대학교 전기공학과를 졸업하고 미국 아이오와주립대학교에서 공학 박사학위를 받은 전력계통 분야의 세계적 권위자다. 지난 2000년부터 고려대...,2026-09-15 14:00,http://www.dailysmart.co.kr/news/articleView.html?idxno=129764,http://www.dailysmart.co.kr/news/articleView.html?idxno=129764
고려대학교,에듀동아,"고려대 리필로드, 다회용컵 순환으로 제4회 체인지메이커스 대상","버려지는 일회용 컵을 줄이기 위해 고려대 학생들이 직접 '다회용 컵 시스템'을 만들었다. 학생이 카페에서... 리필로드의 특징은 학생들의 개인적인 실천에만 의존하지 않고, 학생·카페·전문 세척업체·대학이 역할을...",2026-09-15 13:58,https://edu.donga.com/news/articleView.html?idxno=111950,https://edu.donga.com/news/articleView.html?idxno=111950
서울대학교,전자신문,"노르마, 제3회 글로벌 퀀텀 AI 경진대회 시상식 개최 “서울대팀 대상·...","사전에 더블블라인드 방식으로 진행된 심사를 통해 △대상 절대팔월드를해(권준환 등 5명, 서울대 재학)... 캐나다 월털루 대학교, 영국 에든버러대학교 QSL, 대만국립대학교 NTUQC 등도 협력했다. -",2026-09-15 13:58,https://www.etnews.com/20260915000274,https://n.news.naver.com/mnews/article/030/0003466921?sid=105
서울대학교,BREAKNEWS,민주당 대구시당 “경북대 ‘서울대 10개 만들기’ 후속 선정해야”,더불어민주당 대구시당이 교육부의 ‘서울대 10개 만들기’ 1차 선정에서 제외된... 박형룡 민주당 대구시당 위원장은 “경북대의 ‘서울대 10개 만들기’ 후속...,2026-09-15 13:46,http://www.breaknews.com/1236676,http://www.breaknews.com/1236676
고려대학교,팝콘뉴스,"""현직 교수의 솔선수범""…고려대 장길수 공과대학장, 연구동 건축기금 ...","기부식은 14일 오후 2시 30분 고려대 본관 1층 총장실에서 고려대 장길수 공과대학장과 김동원 총장, 신호정 대외협력처장이 참석한 가운데 진행됐다. 장길수 학장은 ""국가 경쟁력은 공학에 달려 있고 공대의 성과는 재정...",2026-09-15 13:38,http://www.popcornnews.net/news/articleView.html?idxno=133000,http://www.popcornnews.net/news/articleView.html?idxno=133000
고려대학교,베리타스알파,고려대 장길수 공과대학장 연구동 건립기금 1억원 쾌척.. '모교 향한 감...,장길수 고려대 공과대학장(전기 86)은 14일 연구동 건축기금으로 1억원을 고려대에 기부했다. 고려대는 자연계캠퍼스 내에 연면적 3000여평 규모의 연구동을 신축할 계획이다. 연구 공간을 확충하고 차세대 융합연구 및...,2026-09-15 13:30,https://www.veritas-a.com/news/articleView.html?idxno=628001,https://www.veritas-a.com/news/articleView.html?idxno=628001
연세대학교,베리타스알파,[단독] 2026 ARWU분야별 의학 국내순위.. 서울대/연대/성대 각 2개 분야 ...,서울대 연세대 성균관대가 나란히 2개 세부 분야에서 국내1위를 차지했다. 의학 6개 세부 분야 가운데... 과학기술연합대학원대학교(UST)가 새롭게 세계401-500위에 진입했다. 의료기술 역시 지난해 6개교에서...,2026-09-15 13:06,https://www.veritas-a.com/news/articleView.html?idxno=627734,https://www.veritas-a.com/news/articleView.html?idxno=627734
서울대학교,베리타스알파,[단독] 2026 ARWU분야별 의학 국내순위.. 서울대/연대/성대 각 2개 분야 ...,분야에서는 서울대 연세대 성균관대가 나란히 2개 세부 분야에서 국내1위를 차지했다. 의학 6개 세부... 과학기술연합대학원대학교(UST)가 새롭게 세계401-500위에 진입했다. 의료기술 역시 지난해 6개교에서 올해...,2026-09-15 13:06,https://www.veritas-a.com/news/articleView.html?idxno=627734,https://www.veritas-a.com/news/articleView.html?idxno=627734
고려대학교,교수신문,"대학 기부금, 연세·서울·고려대가 32.5% 차지…비수도권 118개 대학보다...","한국대학교육협의회로부터 제출받은 자료를 분석한 결과, 2021년부터 2025년까지 전국 국·공·사립 4년제 대학 191개교 기부금 규모는 △연세대 3,656억원 △서울대 3,503억원 △고려대 3,360억원 순으로 집계됐다....",2026-09-15 13:02,https://www.kyosu.net/news/articleView.html?idxno=210267,https://www.kyosu.net/news/articleView.html?idxno=210267
서울대학교,ENERGY-NEWS,"서울대학교병원, 교육부 공공기관 2026년 9월 브랜드평판 1위","강원대학교병원, 분당서울대학교병원, 한국교육학술정보원, 한국학중앙연구원, 서울대학교치과병원, 동북아역사재단, 경상국립대학교병원, 한국고전번역원, 한국사학진흥재단, 경북대학교치과병원...",2026-09-15 12:44,https://www.energy-news.co.kr/news/articleView.html?idxno=228200,https://www.energy-news.co.kr/news/articleView.html?idxno=228200
연세대학교,에듀동아,"연세대 김형일 교수팀, 실내 LED 조명으로 유해가스 제거하는 차세대 광...","연세대학교(총장 윤동섭) 건설환경공학과 김형일 교수팀이 실내 LED 조명의 다양한 파장 에너지를 활용해... 이번 연구는 연세대 이민형 박사가 제1저자로 주도했으며, 부산대 김재혁 교수팀 등의 연구진이 공동으로...",2026-09-15 11:54,https://edu.donga.com/news/articleView.html?idxno=111941,https://edu.donga.com/news/articleView.html?idxno=111941
서울대학교,SWTVNEWS,"생일 맞은 스트레이 키즈 필릭스, 삼성서울병원·서울대학교어린이병원...","소속사 측은 15일 “필릭스가 9월 15일 생일을 맞이해 삼성서울병원과 서울대학교어린이병원에 각 1억 원씩, 사단법인 북스인터내셔널과 유니세프 한국위원회에 각 5000만 원씩 총 3억 원을 기부했다”고 밝혔다. 성금은...",2026-09-15 11:50,https://swtvnews.com/news/newsview.php?ncode=1065578889434951,https://swtvnews.com/news/newsview.php?ncode=1065578889434951
고려대학교,뉴스티앤티,"고려대 학생들, 교내 다회용컵 순환 시스템 구축…체인지메이커스 대상","대학이 역할을 분담하는 방식으로 운영되는 것이 특징이다. 학생들은 블루포트 등 제휴 카페에서 다회용 컵을 이용하고, ㈜잇그릿은 반납된 컵을 수거해 전문 시설에서 고온 살균·세척한 뒤 카페로 배송한다. 고려대...",2026-09-15 11:30,https://www.newstnt.com/news/articleView.html?idxno=718352,https://www.newstnt.com/news/articleView.html?idxno=718352
