대학,언론사,기사 제목,기사 요약,발행시각,언론사 링크,네이버 링크
고려대학교,점프볼,'연속 두 자릿수 득점' 고려대 빈자리 채우는 김정현 “이겨내는 게 진...,고려대 김정현은 9일 명지대학교 자연캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 명지대와의 맞대결에서 18점 7리바운드를 기록하며 팀의 87-54 승리에 힘을 보탰다. 7연승을 질주한 고려대는 경희대를 제치고 단독...,2026-09-09 18:34,https://m.sports.naver.com/basketball/article/065/0000301439,https://m.sports.naver.com/basketball/article/065/0000301439
연세대학교,베리타스알파,[2027수시경쟁률] 연세대(최종) 14.03대1 '하락'.. '최고' 논술 경영학과...,9일 오후5시 원서접수를 마감한 연세대의 2027수시 최종경쟁률은 14.03대1(모집 2173명/지원 3만496명)이다.... 9일 오후5시 원서접수를 마감한 연세대의 2027수시 최종경쟁률은 14.03대1(모집 2173명/지원 3만496명)...,2026-09-09 18:32,https://www.veritas-a.com/news/articleView.html?idxno=627068,https://www.veritas-a.com/news/articleView.html?idxno=627068
서울대학교,YOUNGNONG,"NH농우바이오, 서울대 채용박람회서 우리쌀 나눔…농심천심 동참",NH농우바이오(대표이사 양현구)는 9일 서울대학교 농업생명과학대학에서 열린 채용박람회에서 농협이... 학생들에게 우리쌀 500g씩 전달 NH농우바이오는 이날 채용박람회 내 홍보부스를 찾은 서울대 학생들에게 500g 소포장...,2026-09-09 18:28,https://www.youngnong.co.kr/news/articleView.html?idxno=70136,https://www.youngnong.co.kr/news/articleView.html?idxno=70136
연세대학교,파이낸셜뉴스,연세대 명예철학박사 된 김동원 고려대 총장,김동원 고려대학교 총장이 연세대학교에서 명예철학박사 학위를 받았다. 고려대는 김 총장이 지난 8일 오후... 연세대는 김 총장이 학문과 실천을 아우르는 '지행합일'의 철학을 바탕으로 교육 혁신과 대학의 사회적...,2026-09-09 18:24,https://www.fnnews.com/news/202609091821367133,https://n.news.naver.com/mnews/article/014/0005573520?sid=102
고려대학교,파이낸셜뉴스,연세대 명예철학박사 된 김동원 고려대 총장,김동원 고려대학교 총장이 연세대학교에서 명예철학박사 학위를 받았다. 고려대는 김 총장이 지난 8일 오후... 연세대는 김 총장이 학문과 실천을 아우르는 '지행합일'의 철학을 바탕으로 교육 혁신과 대학의 사회적...,2026-09-09 18:24,https://www.fnnews.com/news/202609091821367133,https://n.news.naver.com/mnews/article/014/0005573520?sid=102
연세대학교,더퍼블릭,"연세대·이화여대·홍익대, 적립금 수백억 불리고 등록금도 올렸다","한 해 적립금을 가장 많이 늘린 대학은 연세대였다. 2024년 6170억원에서 지난해 7167억원으로 997억원 증가했다. 이어 이화여대가 491억원, 홍익대 331억원, 서강대 250억원, 가천대 236억원 순이었다. 증가율로 보면...",2026-09-09 18:22,https://www.thepublic.kr/news/articleView.html?idxno=318175,https://www.thepublic.kr/news/articleView.html?idxno=318175
고려대학교,더퍼블릭,고려대 문화콘텐츠학과 10주년 심포지엄… K-컬처 미래 모색,"더퍼블릭=오홍지 기자] 고려대학교 세종캠퍼스 문화콘텐츠전공과 일반대학원 문화콘텐츠학과가 설립 10주년을 맞아 지난 7~8일 기념 심포지엄을 열고, 지난 10년의 성과를 돌아보며, K-컬처를 선도할 미래 학술·산업...",2026-09-09 18:22,https://www.thepublic.kr/news/articleView.html?idxno=318183,https://www.thepublic.kr/news/articleView.html?idxno=318183
서울대학교,포인트데일리,"NH농우바이오, 서울대서 '우리쌀 나눔'…농심천심 운동 동참",대한민국 대표 종자기업 NH농우바이오는 9월 9일 서울대학교 농업생명과학대학에서 열린 채용박람회에서... 사진=NH농우바이오  대한민국 대표 종자기업 NH농우바이오(대표이사 양현구)는 9월 9일 서울대학교...,2026-09-09 18:20,https://www.pointdaily.co.kr/news/articleView.html?idxno=318711,https://www.pointdaily.co.kr/news/articleView.html?idxno=318711
고려대학교,베리타스알파,[2027수시경쟁률] 고려대(최종) 20.54대1 '상승'.. '최고' 논술 경영학과...,"9일 오후5시 원서접수를 마감한 고려대의 2027수시 최종경쟁률은 20.54대1(모집 2713명/지원 5만5712명)... 다만 수험생의 관심도를 고려, 정원외 계약학과 등은 포함했다. ▲교육전문신문 베리타스알파...",2026-09-09 18:12,https://www.veritas-a.com/news/articleView.html?idxno=627067,https://www.veritas-a.com/news/articleView.html?idxno=627067
서울대학교,한국일보,[단독] 'AI 부정행위 논란' 서울대 컴공… AI 윤리 준칙·검증 위원회 도...,"서울대 컴퓨터공학부 4학년 1학기 전공 수업에서 인공지능(AI)으로 과제를 수행한 학생들이 무더기로... 9일 한국일보 취재를 종합하면, 서울대 컴퓨터공학부는 AI 윤리 준칙을 이달 중 학부 홈페이지를 통해 공개하고...",2026-09-09 18:01,https://www.hankookilbo.com/news/article/A2026090614430001705?did=NA,https://n.news.naver.com/mnews/article/469/0000953143?sid=102
고려대학교,루키,"'33점 차' 대승 거둔 고려대, 명지대 꺾고 단독 2위 올라",고려대학교는 9일 명지대학교 체육관에서 열린 KUSF 대학농구 U-리그 명지대학교와의 경기에서 87-54로 이겼다. 고려대는 13승 3패로 단독 2위에 올랐고 명지대는 1승 13패로 11위를 유지했다. 이날 경기는 양팀의 고학년...,2026-09-09 17:56,http://www.rookie.co.kr/news/articleView.html?idxno=126782,https://m.sports.naver.com/basketball/article/398/0000102585
고려대학교,JEOLLAILBO,"고려대학교의료원 교류협력 대자인병원 이병관 이사장, 전북사회복지대...",고려대학교의료원 교류협력 대자인병원 이병관 이사장이 9일 '제27회 사회복지의 날 기념 전북사회복지대회'에서 '전북사회복지대상'을 수상했다. 전북사회복지대상은 전북 도민의 복지 향상과 사회복지 발전에 크게...,2026-09-09 17:46,http://www.jeollailbo.com/news/articleView.html?idxno=810631,http://www.jeollailbo.com/news/articleView.html?idxno=810631
고려대학교,점프볼,"‘잇따른 부상에도’ 고려대, 엔트리 9명으로 일궈낸 7연승… 단독 2위",고려대는 명지대학교 자연캠퍼스 체육관에서 열린 2026 KUSF 대학농구 U-리그 명지대와의 맞대결에서 87-54으로 완승을 거두었다. 이 승리로 7연승을 질주한 고려대는 경희대를 제치고 단독 2위(13승 3패)로 올라섰다. 이날...,2026-09-09 17:38,https://m.sports.naver.com/basketball/article/065/0000301435,https://m.sports.naver.com/basketball/article/065/0000301435
고려대학교,대학저널,"고려대 세종앵커사업단, 2026년 앵커 혁신성과·도전 지역혁신사례 경진...","고려대학교 세종캠퍼스는 한두리캠퍼스를 기반으로 대학 간 공동교육 및 학점교류를 비롯해 지역산업 맞춤형 인재양성, 공동연구, 기술사업화, 창업·취업 지원, 지역문제 해결형 리빙랩 등을 유기적으로 연계하며...",2026-09-09 17:28,https://dhnews.co.kr/news/view/1065601523434657,https://dhnews.co.kr/news/view/1065601523434657
고려대학교,보건뉴스,"이민규 변호사, 고대구로병원 개방형실험실 자문위원 위촉",고려대학교 구로병원 개방형실험실 운영사업단은 법무법인(유한) 동인 소속 이민규 변호사를 법률자문 분야 자문위원으로 위촉했다고 밝혔다. 이민규 변호사는 법무법인(유한) 동인 바이오·헬스케어팀 소속 전문가로...,2026-09-09 17:20,http://www.bokuennews.com/news/article.html?no=283944,http://www.bokuennews.com/news/article.html?no=283944
연세대학교,SBS,"[인터뷰] '40주년' 안치환 ""연대 총학생회장 선거 때 만든 '솔아 솔아 푸...","그런데 40년이라고 하는 이유는, 제가 지금 말씀드린 것처럼 저도 제가 87년에 대학을 들어갔는데 그때 이미... 정말 결과적으로 그 연세대학교 총학생회장 선거 국면에서 만들어진 노래다라는 게 저도 오늘 처음...",2026-09-09 16:45,https://news.sbs.co.kr/news/endPage.do?news_id=N1008745402&plink=ORI&cooper=NAVER,https://n.news.naver.com/mnews/article/055/0001387057?sid=103
고려대학교,TV조선,"연세대, 김동원 고려대 총장에 명예철학박사 학위 수여","연세대학교가 김동원 고려대학교 총장에게 명예철학박사 학위를 수여했다. 연세대는 8일 오후 서울 서대문구... 고려대에서는 경영대학장, 노동대학원장, 기획예산처장, 총무처장 등을 지냈다. 대외적으로는 고용노동부...",2026-09-09 16:30,https://news.tvchosun.com/site/data/html_dir/2026/09/09/2026090990194.html,https://n.news.naver.com/mnews/article/448/0000638370?sid=101
연세대학교,TV조선,"연세대, 김동원 고려대 총장에 명예철학박사 학위 수여",연세대학교가 김동원 고려대학교 총장에게 명예철학박사 학위를 수여했다. 연세대는 8일 오후 서울 서대문구... 연세대는 김 총장이 학문과 실천을 아우르는 철학을 바탕으로 교육 혁신과 대학의 사회적 책임을 실천해 온...,2026-09-09 16:30,https://news.tvchosun.com/site/data/html_dir/2026/09/09/2026090990194.html,https://n.news.naver.com/mnews/article/448/0000638370?sid=101
서울대학교,전북일보,"전북에서 최고위 연 민주당 지도부 “전북대, 서울대 10개 만들기 후속...",이날 김민석 대표는 정부의 ‘서울대 10개 만들기’ 사업에서 1차 선정에서 제외된 전북대학교의 후속 선정에 강한 자신감을 나타내며 당 차원의 지원을 약속하기도 했다. 민주당은 9일 전북도청 회의실에서 김 대표와...,2026-09-09 16:22,https://www.jjan.kr/article/20260909500337,https://www.jjan.kr/article/20260909500337
고려대학교,동아일보,"고려대 교직원, 네팔 수해 복구에 힘 보탠다",고려대는 7일부터 16일까지 서울·세종 양 캠퍼스 전임교원과 전체 직원을 대상으로 성금 모금 캠페인을 진행한다고 밝혔다. 의과대학 전임교원도 참여 대상에 포함된다. 이번 모금은 네팔에서 발생한 기록적인 폭우와...,2026-09-09 16:20,https://www.donga.com/news/Society/article/all/20260909/134635562/1,https://n.news.naver.com/mnews/article/020/0003746891?sid=102
서울대학교,NEWSAM,"NH농우바이오, 서울대학교 농생대 채용박람회에서 “농심천심” 우리쌀...",(수) 서울대학교 농업생명과학대학에서 열린 채용박람회 현장에서 농심천심(農心天心) 운동의 일환으로... 이날 행사에서는 채용박람회 내 NH농우바이오 홍보부스를 찾은 서울대학교 학생들을 대상으로 500g 소포장...,2026-09-09 16:14,https://www.newsam.co.kr/news/article.html?no=43949,https://www.newsam.co.kr/news/article.html?no=43949
고려대학교,동아일보,[고려대 TLO 혁신] [2] 연구실을 혁신기업으로 설계하는 TLO의 힘 ‘Mini-...,"기본으로 대학 특유의 기술사업화 모델 실증과 전파, 지역 산업과 연계한 기술이전 생태계 구축, 기술지주회사와 연합한 기술창업 활성화 등 다양한 산학협력 모델이 나왔다. 이 가운데 고려대학교 기술사업화센터는...",2026-09-09 16:12,https://it.donga.com/109486/,https://it.donga.com/109486/
서울대학교,매일신문,"김민석 ""서울대 10개 만들기 후속 선정 이어질 것""…경북대 포함?","김민석 더불어민주당 대표가 9일 '서울대 10개 만들기' 후속 선정 가능성을 언급하면서 우선 대상에서... 김 대표는 이날 전북 전주에서 열린 현장 최고위원회에서 ""전북대 등 전북 지역의 대학이 '서울대 10개 만들기'의...",2026-09-09 16:12,https://www.imaeil.com/page/view/2026090915561410876,https://n.news.naver.com/mnews/article/088/0001027616?sid=100
서울대학교,LIVESNEWS,"NH농우바이오, 서울대서 우리쌀 나눔…농업 인재와 소통 강화",서울대 채용박람회서 500g 소포장 우리쌀 전달…농심천심 운동 동참 채용 홍보와 함께 쌀 소비 중요성 알려... NH농우바이오(대표이사 양현구)는 9일 서울대학교 농업생명과학대학에서 열린 채용박람회에서 농협의...,2026-09-09 16:02,https://www.livesnews.com/news/article.html?no=64038,https://www.livesnews.com/news/article.html?no=64038
고려대학교,전자신문,교실 밖 반도체 수업…이현고생 20명 고려대 연구 현장서 진로 탐색,이어 캠퍼스 투어와 멘토링에 참여해 대학 생활과 관련 전공에 대한 이해를 넓혔다. 오윤호 고려대 전기전자공학부 교수는 강사로 참여해 반도체 연구 주제를 설명하고 학생들의 연구 활동과 진로에 관한 질문에 답했다....,2026-09-09 15:57,https://www.etnews.com/20260909000362,https://n.news.naver.com/mnews/article/030/0003465291?sid=102
고려대학교,스마트경제,"""차세대 전지 싹 쓸었다""… 고려대 박사과정생들, 16억원 정부 지원 '잭...",특히 차세대 이차전지 분야에서 독보적인 성과를 내온 윤영수 고려대 KU-KIST융합대학원 교수 연구실 소속 박사과정생들의 선전이 눈길을 사로잡는다. 이번 사업에 선정된 박지민 학생은 '리튬금속전지의 핵생성 및 계면...,2026-09-09 15:54,http://www.dailysmart.co.kr/news/articleView.html?idxno=129493,http://www.dailysmart.co.kr/news/articleView.html?idxno=129493
서울대학교,서울경제,"서울대, 김빛내리·김병준·성영은 석좌교수 임용","서울대가 김빛내리 생명과학부 교수, 김병준 동양사학과 교수, 성영은 화학생물공학부 교수를 석좌교수로 임용했다. 서울대는 9일 2026학년도 석좌교수 3명을 임용했다고 밝혔다. 김빛내리 교수는 2017년 처음 임용된...",2026-09-09 15:22,https://www.sedaily.com/article/20088948?ref=naver,https://n.news.naver.com/mnews/article/011/0004660131?sid=102
서울대학교,베리타스알파,[2027수시경쟁률] 서울대(마감직전) 6대1.. 지균 조경/지역시스템공 등 ...,마감하는 서울대는 마감직전인 오후2시30분 기준(3시 발표) 6대1(정원내 모집 2233명/지원 1만3397명)을 기록 중이다. 지난해 마감직전 경쟁률인 6.67대1에는 미치지 못한 상태다. 서울대는 지난해 최종 8.13대1...,2026-09-09 15:18,https://www.veritas-a.com/news/articleView.html?idxno=627031,https://www.veritas-a.com/news/articleView.html?idxno=627031
고려대학교,후생신보,"고대 안산병원, 국내외 의료진 발길 이어져",먼저 9일에는 대만 국립대만대학병원과 타이베이보훈병원 의료진이 고려대 안산병원을 방문해 GOSTA 수술을 참관하고 핵심 술기와 수술 노하우를 전수받았다. 앞서 지난 2일에는 국내 의료진 6명이 수술을...,2026-09-09 15:12,http://www.whosaeng.com/173572,http://www.whosaeng.com/173572
서울대학교,경향신문,‘두유 제품 개발’ 콩연구 기여한 황인경 서울대 명예교수 별세,두유 제품 개발 연구 등 한국 콩 연구 분야에 기여한 학자로 평가받는 황인경 서울대 식품영양학과 명예교수가 8일 오후 서울성모병원에서 별세했다고 연합뉴스가 보도했다. 향년 74세. 충북 괴산에서 태어난 고인은...,2026-09-09 15:02,https://www.khan.co.kr/article/202609091502001,https://n.news.naver.com/mnews/article/032/0003469381?sid=102
고려대학교,매일경제,"[단독] 고려대, 생성형 AI 통합 플랫폼 열었다…챗GPT·클로드를 한 곳에...","고려대 ‘멀티 LLM’ 서비스 선봬 목적에 따라 원하는 AI 모델 선택 매달 1월 리셋되는 크레딧제로 운영 서울캠 학생·교직원은 무료 이용 고려대학교가 학생과 교원을 대상으로 챗GPT, 클로드, 제미나이 등 여러 생성형...",2026-09-09 15:01,https://www.mk.co.kr/article/12148248,https://n.news.naver.com/mnews/article/009/0005732670?sid=102
고려대학교,후생신보,"고대 구로 개방형실험실, 이민규 변호사 ‘자문위원’ 위촉",고려대학교 구로병원 개방형실험실 운영사업단(단장 김치경 신경과 교수)은 법무법인(유한) 동인 소속 이민규 변호사를 법률자문 분야 자문위원으로 위촉했다고 최근 밝혔다. 이민규 변호사는 이번 자문위원...,2026-09-09 14:56,http://www.whosaeng.com/173570,http://www.whosaeng.com/173570
고려대학교,에듀동아,"고려대, 한국연구재단 '2026년 박사과정생 연구장려금 지원사업'에 37개...",고려대학교(총장 김동원)가 한국연구재단이 주관하는 '2026년 박사과정생 연구장려금 지원사업'에 총 37개... 그중 KU-KIST융합대학원 윤영수 교수 연구실의 박지민 학생은 이번 사업에서 '리튬금속전지의 핵생성 및 계면...,2026-09-09 14:48,https://edu.donga.com/news/articleView.html?idxno=111755,https://edu.donga.com/news/articleView.html?idxno=111755
서울대학교,헤럴드경제,“서울대 10개 만들기 변질됐다” 국·공립대 교수단체 “국공립대 재정...,전국국공립대학교수연합회(국교련)·거점국립대학교수회연합회(거국련)·국가중심국공립대학교수회연합회... 이들은 “‘서울대 10개 만들기’ 구상이 본래 취지에서 벗어나 3개 대학만을 선별 지원하는 일반...,2026-09-09 14:46,https://biz.heraldcorp.com/article/10867850?ref=naver,https://n.news.naver.com/mnews/article/016/0002694972?sid=102
고려대학교,데일리메디,"﻿고대구로 개방형실험실, 이민규 자문위원 위촉","고려대학교 구로병원 개방형실험실 운영사업단(단장 김치경, 신경과)은 법무법인(유한) 동인  이민규 변호사를 법률 자문위원으로 위촉했다고 밝혔다. 이민규 변호사는 앞으로 개방형실험실이 지원하는 바이오·의료기기...",2026-09-09 14:42,https://www.dailymedi.com/news/news_view.php?wr_id=940346,https://www.dailymedi.com/news/news_view.php?wr_id=940346
서울대학교,한경매거진,"삼성·서울대까지…‘AI 쓰는 조직’ 늘었다, 오픈AI 코리아 1년",김경훈 오픈AI 코리아 총괄 대표는 9일 서울 강남구 조선팰리스 호텔에서 열린 오픈AI의 한국 오피스 공식... 이러한 변화는 삼성전자와 서울대학교처럼 조직 전체를 대상으로 AI 활용 기반을 확대한 사례에서도...,2026-09-09 14:31,https://magazine.hankyung.com/business/article/202609093587b,https://n.news.naver.com/mnews/article/050/0000110650?sid=101
연세대학교,강원일보,[포토뉴스]연세대 미래캠퍼스 지구건강연구소·에티오피아 드보라 파운...,연세대 미래캠퍼스 지구건강연구소(소장:노진원)는 지난 4일 대학에서 에티오피아 드보라 파운데이션과 장애인 건강 증진과 사회적 포용을 위한 업무협약을 했다.,2026-09-09 14:30,https://www.kwnews.co.kr/article/20260909500821,https://n.news.naver.com/mnews/article/087/0001216723?sid=102
서울대학교,매일경제,"서울대, 에릭 브리뇰프슨 스탠퍼드대 교수 초청해 AI 경제학 논한다",서울대학교는 경제학부와 AI연구원 주최로 오는 10일 오후 3시 서울 관악구 서울대 우석경제관에서 에릭 브리뇰프슨 스탠퍼드대 교수를 초청해 ‘AI 경제학’을 주제로 강연을 연다고 9일 밝혔다. 이번 강연 주제는...,2026-09-09 14:24,https://www.mk.co.kr/article/12148207,https://n.news.naver.com/mnews/article/009/0005732639?sid=102
연세대학교,강원일보,[포토뉴스]연세대·고려대 연합 디자인 해커톤,연세대 미래캠퍼스(부총장:하연섭)는 최근 대학에서 ‘연세대·고려대 연합 디자인 해커톤’ 행사를 했다.,2026-09-09 14:18,https://www.kwnews.co.kr/article/20260909500730,https://n.news.naver.com/mnews/article/087/0001216712?sid=102
고려대학교,강원일보,[포토뉴스]연세대·고려대 연합 디자인 해커톤,연세대 미래캠퍼스(부총장:하연섭)는 최근 대학에서 ‘연세대·고려대 연합 디자인 해커톤’ 행사를 했다.,2026-09-09 14:18,https://www.kwnews.co.kr/article/20260909500730,https://n.news.naver.com/mnews/article/087/0001216712?sid=102
서울대학교,베리타스알파,경남대 안정빈 교수 서울대 이용식 명예교수와 '형법강의' 출간,경남대 법학과 안정빈 교수와 서울대 로스쿨 이용식 명예교수가 공동 집필한 형법 교과서 '이용식·안정빈... 이용식 명예교수는 서울대 법대를 졸업하고 독일 프라이부르크대에서 법학박사 학위를 받았으며 2020년...,2026-09-09 14:16,https://www.veritas-a.com/news/articleView.html?idxno=626989,https://www.veritas-a.com/news/articleView.html?idxno=626989
고려대학교,뉴스티앤티,"김동원 고려대 총장, 연세대서 명예철학박사 학위 받아","김동원 고려대학교 총장이 연세대학교에서 명예철학박사 학위를 받았다. 고려대학교는 김동원 총장이 지난... 고려대에서는 경영대학장, 노동대학원장, 기획예산처장, 총무처장 등을 역임했다. 대외적으로는...",2026-09-09 14:14,https://www.newstnt.com/news/articleView.html?idxno=717458,https://www.newstnt.com/news/articleView.html?idxno=717458
고려대학교,뉴스티앤티,"고려대 박사과정생 37개 과제, 한국연구재단 연구장려금 선정",고려대는 이번 선정에서 ▲공학 15개 ▲ICT·융합연구 10개 ▲생명과학 6개 ▲자연과학 3개 ▲의약학 3개 등 이공계 전 분야에서 고른 성과를 거뒀다. 특히 KU-KIST융합대학원 윤영수 교수 연구실의 박지민 학생은...,2026-09-09 14:14,https://www.newstnt.com/news/articleView.html?idxno=717465,https://www.newstnt.com/news/articleView.html?idxno=717465
연세대학교,뉴스티앤티,"김동원 고려대 총장, 연세대서 명예철학박사 학위 받아",김동원 고려대학교 총장이 연세대학교에서 명예철학박사 학위를 받았다. 고려대학교는 김동원 총장이 지난... 연세대는 김 총장이 학문과 실천을 아우르는 '지행합일'의 철학을 바탕으로 교육 혁신과 대학의 사회적...,2026-09-09 14:14,https://www.newstnt.com/news/articleView.html?idxno=717458,https://www.newstnt.com/news/articleView.html?idxno=717458
고려대학교,CNB저널,"고려대, 한국연구재단 '박사과정생 연구장려금 지원사업' 37개 과제 선정",고려대는 이번 사업에서 이공계 전 분야에 걸쳐 총 37개 과제가 선정됐다. KU-KIST융합대학원 윤영수 교수 연구실의 박지민 학생은 리튬금속전지의 핵생성 및 계면 동역학 연구를 통해 고성능 무음극 리튬금속음극...,2026-09-09 14:10,https://www.cnbizm.com/news/articleView.html?idxno=314485,https://www.cnbizm.com/news/articleView.html?idxno=314485
고려대학교,베리타스알파,[2027수시경쟁률] 고려대(마감직전) 15.49대1.. '최저' 교과 학교추천 불...,"9일 오후5시 2027수시모집을 마감하는 고려대는 마감직전 오후2시 기준 정원내 15.49대1(모집 2713명... 다만 수험생의 관심도를 고려, 정원외 계약학과 등은 포함했다. ▲교육전문신문 베리타스알파...",2026-09-09 14:10,https://www.veritas-a.com/news/articleView.html?idxno=626986,https://www.veritas-a.com/news/articleView.html?idxno=626986
서울대학교,NEWSTOPKOREA,"퓨처플레이, 딥테크 스타트업에 서울대생 취업 연계한다",국내 벤처캐피탈 퓨처플레이가 서울대학교 재학생·졸업예정자·대학원생을 대상으로 유망 딥테크... 9일 벤처투자 업계에 따르면 퓨처플레이는 서울대학교 창업지원단과 함께 오는 30일 '2026 퓨처 하이어드(Future Hired)...,2026-09-09 14:10,https://www.newstopkorea.com/news/articleView.html?idxno=47552,https://www.newstopkorea.com/news/articleView.html?idxno=47552
고려대학교,파이낸셜뉴스,"고려대, 박사과정생 연구장려금 37개 과제 선정…16억2500만원 지원","고려대의 선정 과제를 분야별로 보면 공학이 15개로 가장 많았고 ICT·융합연구 10개, 생명과학 6개, 자연과학과 의약학이 각각 3개였다. KU-KIST융합대학원 윤영수 교수 연구실에서는 박지민·허영훈 학생이 나란히...",2026-09-09 14:09,https://www.fnnews.com/news/202609091405561270,https://n.news.naver.com/mnews/article/014/0005573277?sid=102
고려대학교,주간한국,"고려대 안암병원, 전자담배 니코틴 노출과 황반변성 연관성 확인",김동형 고려대 안암병원 안과 교수. 사진=고대안암병원  고려대학교 안암병원은 김동현 안과 교수 연구팀이 전자담배를 단독으로 사용할 경우 소변 코티닌 수치가 높을수록 황반변성 발병 가능성이 증가하는...,2026-09-09 14:00,https://weekly.hankooki.com/news/articleView.html?idxno=7183251,https://weekly.hankooki.com/news/articleView.html?idxno=7183251
서울대학교,국제뉴스,"남원시-서울대의대-카카오헬스케어, 디지털 건강관리 실증사업 MOU 체결","남원시청에서 남원시와 서울대학교 의과대학 지역의료혁신센터, 카카오헬스케어가 디지털 건강관리 역량강화 프로그램 실증사업의 원활한 운영을 위한 업무협약을 체결했다. 사진=남원시 이번 협약에 따라 세 기관은...",2026-09-09 13:50,https://www.gukjenews.com/news/articleView.html?idxno=3689691,https://www.gukjenews.com/news/articleView.html?idxno=3689691
연세대학교,라포르시안,"박영년 연세대 의대 교수, WHO 간암 진단 기준 개정 주도",연세대학교 의과대학 병리학교실 박영년 교수가 세계 암 진단의 표준으로 활용되는 세계보건기구(WHO) 종양 분류 개정에 참여해 간암의 최신 진단 기준을 정립했다고 9일 밝혔다. 박영년 교수는 최근 발간된 WHO 산하...,2026-09-09 13:42,https://www.rapportian.com/news/articleView.html?idxno=240153,https://www.rapportian.com/news/articleView.html?idxno=240153
서울대학교,GREENED,"은행 임원 학벌 지도…케이뱅크 서울대 38% '쏠림 최고', IBK는 국내외 분...","KB국민·신한·카카오뱅크는 SKY 안에서 갈려 서울 소재 대형 시중은행과 인터넷전문은행은 양상이 달랐다. KB국민은행은 서강대와 서울대가 각 4명(12%)씩으로 공동 1위였고, 신한은행도 서울대와 연세대가 각 4명(14...",2026-09-09 13:41,https://www.greened.kr/news/articleView.html?idxno=349585,https://www.greened.kr/news/articleView.html?idxno=349585
서울대학교,LCNEWS,"최교진 교육부장관, 충남대 현장 점검으로 '서울대 10개 만들기' 본격 시...","최교진 교육부 장관은 '서울대 10개 만들기' 패키지 지원 대학으로 선정된 충남대학교를 찾아 현장 관계자들과 간담회를 가졌다. 이번 일정은 지난달 최종 선정된 3개교 가운데 충남대의 세부 이행 계획을 점검하고, 실행...",2026-09-09 13:40,https://www.lcnews.co.kr/news/articleView.html?idxno=207967,https://www.lcnews.co.kr/news/articleView.html?idxno=207967
서울대학교,연합뉴스,약콩두유로 이어진 '콩 활용' 연구…황인경 서울대 교수 별세(종합),"1970년대부터 콩 연구에 매진한 황인경(黃仁京) 서울대 식품영양학과 명예교수가 8일 오후 9시께 서울성모병원에서 세상을 떠났다고 유족이 전했다. 향년 74세. 충북 괴산에서 태어난 고인은 청주여고, 서울대...",2026-09-09 13:37,https://www.yna.co.kr/view/AKR20260909088251704?input=1195m,https://n.news.naver.com/mnews/article/001/0016299882?sid=102
고려대학교,베리타스알파,고려대 박사과정생 연구장려금 지원사업 37개 과제 선정.. '16억2500만원 ...,"고려대는 이번에 선정된 37개 과제가 공학(15개), ICT/융합연구(10개), 생명과학(6개), 자연과학(3개), 의약학(3개) 등 이공계 전 분야에 고르게 분포해 성과를 냈다. 선정 과제 중 KU-KIST융합대학원 윤영수 교수 연구실의...",2026-09-09 13:16,https://www.veritas-a.com/news/articleView.html?idxno=626974,https://www.veritas-a.com/news/articleView.html?idxno=626974
서울대학교,SISAWEEK,"'서울대 10개'부터 '새만금 투자'까지… 김민석, '전북 발전' 강조한 이...","전북대 등 전북 지역의 대학이 '서울대 10개 만들기' 사업에 선정될 것이라고 했고, 전북 새만금 투자와 문화... 이 자리에서 그는 ""전북대 등 전북 지역의 대학이 '서울대 10개 만들기' 10대 대학 안에 선정될 것을 확신한다...",2026-09-09 13:14,https://www.sisaweek.com/news/articleView.html?idxno=237794,https://www.sisaweek.com/news/articleView.html?idxno=237794
서울대학교,신아일보,"남원시, 서울대·카카오헬스케어와 디지털 건강관리 사업 추진","남원시는 지난 8일 시청에서 서울대학교 의과대학 지역의료혁신센터, 카카오헬스케어와 '디지털 건강관리 역량강화 프로그램 실증사업'의 원활한 추진을 위한 업무협약(MOU)을 체결했다고 9일 밝혔다. 이번 협약에 따라 세...",2026-09-09 12:06,https://www.shinailbo.co.kr/news/articleView.html?idxno=5060256,https://www.shinailbo.co.kr/news/articleView.html?idxno=5060256
서울대학교,뉴스1,"'서울대 10개 만들기' 3곳만 지원?…교수단체 ""전체 국립대 키워야""","전국국공립대학교수연합회(국교련)·거점국립대학교수회연합회(거국련)·국가중심국공립대학교수회연합회(국중련)는 9일 성명을 내고 ""'서울대 10개 만들기' 구상이 본래 취지에서 벗어나 3개 대학만을 선별 지원하는...",2026-09-09 12:00,https://www.news1.kr/society/general-society/6284520,https://n.news.naver.com/mnews/article/421/0009160033?sid=102
서울대학교,동아사이언스,[이덕환의 과학세상] '서울대 10개 만들기'의 딜레마…사립대 외면하는...,‘서울대 10개 만들기’도 본격적으로 시작한다. 첫 대상으로 9개 지역거점국립대 중 부산대·전남대... 대학교육협의회의 자료에 따르면 사립대 학생 1인당 교육비는 1713만5000원으로 국립대(2280만7000원)의 75% 수준이다....,2026-09-09 11:47,https://www.dongascience.com/news/view/79832,https://n.news.naver.com/mnews/article/584/0000039258?sid=110
